,incidentType,disasterType,DisasterLength,state,year,month,year_month
8499,Flood,DR,4,HI,2018,5,2018_05
8505,Flood,DR,4,HI,2018,5,2018_05
8508,Volcano,DR,107,HI,2018,5,2018_05
8509,Flood,DR,4,HI,2018,5,2018_05
11445,Flood,DR,19,IN,2018,5,2018_05
11454,Flood,DR,19,IN,2018,5,2018_05
11474,Flood,DR,19,IN,2018,5,2018_05
11495,Flood,DR,19,IN,2018,5,2018_05
11497,Flood,DR,19,IN,2018,5,2018_05
11612,Flood,DR,19,IN,2018,5,2018_05
11693,Flood,DR,19,IN,2018,5,2018_05
11710,Flood,DR,19,IN,2018,5,2018_05
11711,Flood,DR,19,IN,2018,5,2018_05
11814,Flood,DR,19,IN,2018,5,2018_05
11815,Flood,DR,19,IN,2018,5,2018_05
11816,Flood,DR,19,IN,2018,5,2018_05
11829,Flood,DR,19,IN,2018,5,2018_05
11896,Flood,DR,19,IN,2018,5,2018_05
11897,Flood,DR,19,IN,2018,5,2018_05
11898,Flood,DR,19,IN,2018,5,2018_05
11956,Flood,DR,19,IN,2018,5,2018_05
11957,Flood,DR,19,IN,2018,5,2018_05
11987,Flood,DR,19,IN,2018,5,2018_05
12057,Flood,DR,19,IN,2018,5,2018_05
12065,Flood,DR,19,IN,2018,5,2018_05
12069,Flood,DR,19,IN,2018,5,2018_05
12077,Flood,DR,19,IN,2018,5,2018_05
12078,Flood,DR,19,IN,2018,5,2018_05
12135,Flood,DR,19,IN,2018,5,2018_05
12142,Flood,DR,19,IN,2018,5,2018_05
12217,Flood,DR,19,IN,2018,5,2018_05
12218,Flood,DR,19,IN,2018,5,2018_05
12220,Flood,DR,19,IN,2018,5,2018_05
12298,Flood,DR,19,IN,2018,5,2018_05
12300,Flood,DR,19,IN,2018,5,2018_05
18422,Coastal Storm,DR,7,ME,2018,5,2018_05
24623,Severe Storm(s),DR,1,NC,2018,5,2018_05
24749,Severe Storm(s),DR,1,NC,2018,5,2018_05
40704,Fire,FM,13,TX,2018,5,2018_05
66,Coastal Storm,DR,1,AK,2018,6,2018_06
3485,Fire,FM,13,CA,2018,6,2018_06
3523,Fire,FM,6,CA,2018,6,2018_06
4371,Fire,FM,7,CO,2018,6,2018_06
4441,Fire,FM,15,CO,2018,6,2018_06
4532,Fire,FM,15,CO,2018,6,2018_06
17581,Severe Storm(s),DR,2,MA,2018,6,2018_06
17618,Severe Storm(s),DR,2,MA,2018,6,2018_06
17621,Severe Storm(s),DR,2,MA,2018,6,2018_06
17644,Severe Storm(s),DR,2,MA,2018,6,2018_06
17649,Severe Storm(s),DR,2,MA,2018,6,2018_06
17754,Severe Storm(s),DR,2,MA,2018,6,2018_06
17944,Severe Storm(s),DR,5,MD,2018,6,2018_06
18023,Severe Storm(s),DR,5,MD,2018,6,2018_06
27188,Snow,DR,6,NE,2018,6,2018_06
27297,Snow,DR,6,NE,2018,6,2018_06
27336,Snow,DR,6,NE,2018,6,2018_06
27337,Snow,DR,6,NE,2018,6,2018_06
27419,Snow,DR,6,NE,2018,6,2018_06
27423,Snow,DR,6,NE,2018,6,2018_06
27424,Snow,DR,6,NE,2018,6,2018_06
27467,Snow,DR,6,NE,2018,6,2018_06
27481,Snow,DR,6,NE,2018,6,2018_06
27500,Snow,DR,6,NE,2018,6,2018_06
27553,Snow,DR,6,NE,2018,6,2018_06
27559,Snow,DR,6,NE,2018,6,2018_06
27600,Snow,DR,6,NE,2018,6,2018_06
27619,Snow,DR,6,NE,2018,6,2018_06
27640,Snow,DR,6,NE,2018,6,2018_06
27658,Snow,DR,6,NE,2018,6,2018_06
27674,Snow,DR,6,NE,2018,6,2018_06
27676,Snow,DR,6,NE,2018,6,2018_06
27742,Snow,DR,6,NE,2018,6,2018_06
27750,Snow,DR,6,NE,2018,6,2018_06
27759,Snow,DR,6,NE,2018,6,2018_06
27781,Snow,DR,6,NE,2018,6,2018_06
27782,Snow,DR,6,NE,2018,6,2018_06
27786,Snow,DR,6,NE,2018,6,2018_06
27820,Snow,DR,6,NE,2018,6,2018_06
27875,Snow,DR,6,NE,2018,6,2018_06
27902,Snow,DR,6,NE,2018,6,2018_06
27941,Snow,DR,6,NE,2018,6,2018_06
28107,Snow,DR,6,NE,2018,6,2018_06
28114,Snow,DR,6,NE,2018,6,2018_06
28131,Snow,DR,6,NE,2018,6,2018_06
28182,Snow,DR,2,NH,2018,6,2018_06
28189,Snow,DR,2,NH,2018,6,2018_06
28210,Snow,DR,2,NH,2018,6,2018_06
28267,Coastal Storm,DR,7,NH,2018,6,2018_06
28436,Severe Storm(s),DR,2,NJ,2018,6,2018_06
28449,Severe Storm(s),DR,2,NJ,2018,6,2018_06
28456,Severe Storm(s),DR,2,NJ,2018,6,2018_06
28499,Severe Storm(s),DR,2,NJ,2018,6,2018_06
28563,Severe Storm(s),DR,2,NJ,2018,6,2018_06
28764,Severe Storm(s),DR,2,NJ,2018,6,2018_06
31781,Fire,DR,10,OK,2018,6,2018_06
31819,Fire,DR,10,OK,2018,6,2018_06
31894,Fire,DR,10,OK,2018,6,2018_06
31897,Fire,DR,10,OK,2018,6,2018_06
32442,Fire,DR,10,OK,2018,6,2018_06
33734,Fire,FM,5,OR,2018,6,2018_06
3150,Fire,FM,17,CA,2018,7,2018_07
3166,Fire,FM,23,CA,2018,7,2018_07
3242,Fire,FM,8,CA,2018,7,2018_07
3280,Fire,FM,23,CA,2018,7,2018_07
3310,Fire,FM,17,CA,2018,7,2018_07
3403,Fire,FM,23,CA,2018,7,2018_07
3525,Fire,FM,4,CA,2018,7,2018_07
3764,Fire,FM,12,CA,2018,7,2018_07
3844,Fire,FM,4,CA,2018,7,2018_07
4321,Fire,FM,8,CO,2018,7,2018_07
10069,Fire,FM,3,ID,2018,7,2018_07
17566,Snow,DR,2,MA,2018,7,2018_07
17567,Snow,DR,2,MA,2018,7,2018_07
17608,Snow,DR,2,MA,2018,7,2018_07
17646,Snow,DR,2,MA,2018,7,2018_07
17648,Snow,DR,2,MA,2018,7,2018_07
18091,Flood,DR,2,MD,2018,7,2018_07
18157,Flood,DR,2,MD,2018,7,2018_07
33808,Fire,FM,6,OR,2018,7,2018_07
33822,Fire,FM,53,OR,2018,7,2018_07
34010,Fire,FM,6,OR,2018,7,2018_07
34026,Fire,FM,53,OR,2018,7,2018_07
39795,Flood,DR,25,TX,2018,7,2018_07
40474,Flood,DR,25,TX,2018,7,2018_07
41058,Flood,DR,25,TX,2018,7,2018_07
42098,Fire,FM,21,UT,2018,7,2018_07
42099,Fire,FM,21,UT,2018,7,2018_07
44383,Severe Storm(s),DR,2,VT,2018,7,2018_07
44397,Severe Storm(s),DR,2,VT,2018,7,2018_07
44431,Severe Storm(s),DR,2,VT,2018,7,2018_07
44452,Severe Storm(s),DR,2,VT,2018,7,2018_07
44505,Severe Storm(s),DR,2,VT,2018,7,2018_07
44609,Fire,FM,3,WA,2018,7,2018_07
44634,Fire,FM,5,WA,2018,7,2018_07
44757,Fire,FM,6,WA,2018,7,2018_07
44786,Fire,FM,3,WA,2018,7,2018_07
46063,Severe Storm(s),DR,7,WV,2018,7,2018_07
46102,Severe Storm(s),DR,7,WV,2018,7,2018_07
46155,Severe Storm(s),DR,7,WV,2018,7,2018_07
46157,Severe Storm(s),DR,7,WV,2018,7,2018_07
46717,Severe Storm(s),DR,7,WV,2018,7,2018_07
46840,Severe Storm(s),DR,7,WV,2018,7,2018_07
47004,Severe Storm(s),DR,7,WV,2018,7,2018_07
2989,Flood,DR,2,AZ,2018,8,2018_08
3230,Fire,DR,59,CA,2018,8,2018_08
3289,Fire,DR,59,CA,2018,8,2018_08
3419,Fire,FM,10,CA,2018,8,2018_08
4751,Tornado,DR,1,CT,2018,8,2018_08
4792,Tornado,DR,1,CT,2018,8,2018_08
8472,Hurricane,EM,8,HI,2018,8,2018_08
8495,Hurricane,EM,8,HI,2018,8,2018_08
8497,Hurricane,EM,8,HI,2018,8,2018_08
8503,Hurricane,EM,8,HI,2018,8,2018_08
8571,Severe Storm(s),DR,27,IA,2018,8,2018_08
8578,Severe Storm(s),DR,27,IA,2018,8,2018_08
8708,Severe Storm(s),DR,27,IA,2018,8,2018_08
8799,Severe Storm(s),DR,27,IA,2018,8,2018_08
8801,Severe Storm(s),DR,27,IA,2018,8,2018_08
8842,Severe Storm(s),DR,27,IA,2018,8,2018_08
8843,Severe Storm(s),DR,27,IA,2018,8,2018_08
8951,Severe Storm(s),DR,27,IA,2018,8,2018_08
8964,Severe Storm(s),DR,27,IA,2018,8,2018_08
8965,Severe Storm(s),DR,27,IA,2018,8,2018_08
8968,Severe Storm(s),DR,27,IA,2018,8,2018_08
8996,Severe Storm(s),DR,27,IA,2018,8,2018_08
9007,Severe Storm(s),DR,27,IA,2018,8,2018_08
9073,Severe Storm(s),DR,27,IA,2018,8,2018_08
9074,Severe Storm(s),DR,27,IA,2018,8,2018_08
9083,Severe Storm(s),DR,27,IA,2018,8,2018_08
9191,Severe Storm(s),DR,27,IA,2018,8,2018_08
9197,Severe Storm(s),DR,27,IA,2018,8,2018_08
9201,Severe Storm(s),DR,27,IA,2018,8,2018_08
9203,Severe Storm(s),DR,27,IA,2018,8,2018_08
9205,Severe Storm(s),DR,27,IA,2018,8,2018_08
9214,Severe Storm(s),DR,27,IA,2018,8,2018_08
9329,Severe Storm(s),DR,27,IA,2018,8,2018_08
9370,Severe Storm(s),DR,27,IA,2018,8,2018_08
9459,Severe Storm(s),DR,27,IA,2018,8,2018_08
9532,Severe Storm(s),DR,27,IA,2018,8,2018_08
9565,Severe Storm(s),DR,27,IA,2018,8,2018_08
9568,Severe Storm(s),DR,27,IA,2018,8,2018_08
9571,Severe Storm(s),DR,27,IA,2018,8,2018_08
9651,Severe Storm(s),DR,27,IA,2018,8,2018_08
9736,Severe Storm(s),DR,27,IA,2018,8,2018_08
18719,Flood,DR,3,MI,2018,8,2018_08
18791,Flood,DR,3,MI,2018,8,2018_08
18860,Flood,DR,3,MI,2018,8,2018_08
24147,Flood,DR,25,MT,2018,8,2018_08
24250,Flood,DR,25,MT,2018,8,2018_08
24252,Flood,DR,25,MT,2018,8,2018_08
24289,Flood,DR,25,MT,2018,8,2018_08
24304,Flood,DR,25,MT,2018,8,2018_08
24323,Flood,DR,25,MT,2018,8,2018_08
24330,Flood,DR,25,MT,2018,8,2018_08
27228,Severe Storm(s),DR,15,NE,2018,8,2018_08
27416,Severe Storm(s),DR,15,NE,2018,8,2018_08
27494,Severe Storm(s),DR,15,NE,2018,8,2018_08
27528,Severe Storm(s),DR,15,NE,2018,8,2018_08
27571,Severe Storm(s),DR,15,NE,2018,8,2018_08
27572,Severe Storm(s),DR,15,NE,2018,8,2018_08
27717,Severe Storm(s),DR,15,NE,2018,8,2018_08
27722,Severe Storm(s),DR,15,NE,2018,8,2018_08
27829,Severe Storm(s),DR,15,NE,2018,8,2018_08
27861,Severe Storm(s),DR,15,NE,2018,8,2018_08
27945,Severe Storm(s),DR,15,NE,2018,8,2018_08
33720,Fire,FM,12,OR,2018,8,2018_08
34044,Fire,FM,8,OR,2018,8,2018_08
35949,Fire,FM,4,SD,2018,8,2018_08
42029,Fire,FM,6,UT,2018,8,2018_08
44703,Fire,FM,9,WA,2018,8,2018_08
44901,Fire,FM,18,WA,2018,8,2018_08
44902,Fire,FM,8,WA,2018,8,2018_08
44940,Fire,FM,8,WA,2018,8,2018_08
44948,Fire,FM,17,WA,2018,8,2018_08
45034,Flood,DR,24,WA,2018,8,2018_08
45075,Fire,FM,5,WA,2018,8,2018_08
45129,Fire,FM,5,WA,2018,8,2018_08
45306,Flood,DR,5,WI,2018,8,2018_08
45326,Flood,DR,5,WI,2018,8,2018_08
45342,Flood,DR,5,WI,2018,8,2018_08
45388,Flood,DR,5,WI,2018,8,2018_08
45416,Flood,DR,5,WI,2018,8,2018_08
45700,Flood,DR,5,WI,2018,8,2018_08
92,Flood,DR,3,AK,2018,9,2018_09
8448,Hurricane,DR,8,HI,2018,9,2018_09
8463,Hurricane,EM,5,HI,2018,9,2018_09
8464,Hurricane,DR,8,HI,2018,9,2018_09
8466,Hurricane,EM,5,HI,2018,9,2018_09
8471,Hurricane,DR,8,HI,2018,9,2018_09
8476,Hurricane,EM,5,HI,2018,9,2018_09
8501,Hurricane,EM,5,HI,2018,9,2018_09
9838,Severe Storm(s),DR,1,IA,2018,9,2018_09
9857,Severe Storm(s),DR,1,IA,2018,9,2018_09
9939,Severe Storm(s),DR,1,IA,2018,9,2018_09
9954,Severe Storm(s),DR,1,IA,2018,9,2018_09
19203,Flood,DR,28,MN,2018,9,2018_09
19210,Flood,DR,28,MN,2018,9,2018_09
19213,Flood,DR,28,MN,2018,9,2018_09
19217,Flood,DR,28,MN,2018,9,2018_09
19234,Flood,DR,28,MN,2018,9,2018_09
19251,Flood,DR,28,MN,2018,9,2018_09
19264,Flood,DR,28,MN,2018,9,2018_09
19276,Flood,DR,28,MN,2018,9,2018_09
19277,Flood,DR,28,MN,2018,9,2018_09
19279,Flood,DR,28,MN,2018,9,2018_09
19287,Flood,DR,28,MN,2018,9,2018_09
19294,Flood,DR,28,MN,2018,9,2018_09
19340,Flood,DR,28,MN,2018,9,2018_09
19408,Flood,DR,28,MN,2018,9,2018_09
19464,Flood,DR,28,MN,2018,9,2018_09
19483,Flood,DR,28,MN,2018,9,2018_09
19488,Flood,DR,28,MN,2018,9,2018_09
19511,Flood,DR,28,MN,2018,9,2018_09
19534,Flood,DR,28,MN,2018,9,2018_09
19539,Flood,DR,28,MN,2018,9,2018_09
19637,Flood,DR,28,MN,2018,9,2018_09
19640,Flood,DR,28,MN,2018,9,2018_09
19659,Flood,DR,28,MN,2018,9,2018_09
19668,Flood,DR,28,MN,2018,9,2018_09
19780,Flood,DR,28,MN,2018,9,2018_09
19790,Flood,DR,28,MN,2018,9,2018_09
19791,Flood,DR,28,MN,2018,9,2018_09
19792,Flood,DR,28,MN,2018,9,2018_09
19907,Flood,DR,28,MN,2018,9,2018_09
19908,Flood,DR,28,MN,2018,9,2018_09
20223,Flood,DR,28,MN,2018,9,2018_09
24434,Hurricane,EM,23,NC,2018,9,2018_09
24435,Hurricane,DR,23,NC,2018,9,2018_09
24442,Hurricane,DR,23,NC,2018,9,2018_09
24444,Hurricane,DR,23,NC,2018,9,2018_09
24450,Hurricane,EM,23,NC,2018,9,2018_09
24452,Hurricane,EM,23,NC,2018,9,2018_09
24455,Hurricane,DR,23,NC,2018,9,2018_09
24467,Hurricane,DR,23,NC,2018,9,2018_09
24470,Hurricane,DR,23,NC,2018,9,2018_09
24474,Hurricane,DR,23,NC,2018,9,2018_09
24480,Hurricane,DR,23,NC,2018,9,2018_09
24491,Hurricane,DR,23,NC,2018,9,2018_09
24492,Hurricane,EM,23,NC,2018,9,2018_09
24497,Hurricane,DR,23,NC,2018,9,2018_09
24500,Hurricane,DR,23,NC,2018,9,2018_09
24519,Hurricane,DR,23,NC,2018,9,2018_09
24528,Hurricane,DR,23,NC,2018,9,2018_09
24532,Hurricane,EM,23,NC,2018,9,2018_09
24541,Hurricane,EM,23,NC,2018,9,2018_09
24542,Hurricane,EM,23,NC,2018,9,2018_09
24550,Hurricane,EM,23,NC,2018,9,2018_09
24551,Hurricane,EM,23,NC,2018,9,2018_09
24562,Hurricane,EM,23,NC,2018,9,2018_09
24563,Hurricane,EM,23,NC,2018,9,2018_09
24580,Hurricane,EM,23,NC,2018,9,2018_09
24593,Hurricane,DR,23,NC,2018,9,2018_09
24597,Hurricane,DR,23,NC,2018,9,2018_09
24612,Hurricane,EM,23,NC,2018,9,2018_09
24626,Hurricane,EM,23,NC,2018,9,2018_09
24630,Hurricane,EM,23,NC,2018,9,2018_09
24637,Hurricane,DR,23,NC,2018,9,2018_09
24675,Hurricane,EM,23,NC,2018,9,2018_09
24696,Hurricane,DR,23,NC,2018,9,2018_09
24743,Hurricane,EM,23,NC,2018,9,2018_09
24748,Hurricane,EM,23,NC,2018,9,2018_09
24756,Hurricane,EM,23,NC,2018,9,2018_09
24760,Hurricane,DR,23,NC,2018,9,2018_09
24781,Hurricane,DR,23,NC,2018,9,2018_09
24789,Hurricane,EM,23,NC,2018,9,2018_09
24802,Hurricane,EM,23,NC,2018,9,2018_09
24848,Hurricane,EM,23,NC,2018,9,2018_09
24858,Hurricane,EM,23,NC,2018,9,2018_09
24864,Hurricane,EM,23,NC,2018,9,2018_09
24896,Hurricane,EM,23,NC,2018,9,2018_09
24905,Hurricane,EM,23,NC,2018,9,2018_09
24912,Hurricane,EM,23,NC,2018,9,2018_09
24938,Hurricane,DR,23,NC,2018,9,2018_09
24954,Hurricane,EM,23,NC,2018,9,2018_09
24978,Hurricane,EM,23,NC,2018,9,2018_09
24981,Hurricane,EM,23,NC,2018,9,2018_09
25022,Hurricane,EM,23,NC,2018,9,2018_09
25023,Hurricane,EM,23,NC,2018,9,2018_09
25059,Hurricane,EM,23,NC,2018,9,2018_09
25064,Hurricane,EM,23,NC,2018,9,2018_09
25086,Hurricane,DR,23,NC,2018,9,2018_09
25088,Hurricane,DR,23,NC,2018,9,2018_09
25097,Hurricane,EM,23,NC,2018,9,2018_09
25100,Hurricane,EM,23,NC,2018,9,2018_09
25103,Hurricane,EM,23,NC,2018,9,2018_09
25107,Hurricane,EM,23,NC,2018,9,2018_09
25109,Hurricane,EM,23,NC,2018,9,2018_09
25112,Hurricane,DR,23,NC,2018,9,2018_09
25125,Hurricane,DR,23,NC,2018,9,2018_09
25147,Hurricane,EM,23,NC,2018,9,2018_09
25167,Hurricane,DR,23,NC,2018,9,2018_09
25170,Hurricane,EM,23,NC,2018,9,2018_09
25177,Hurricane,EM,23,NC,2018,9,2018_09
25179,Hurricane,EM,23,NC,2018,9,2018_09
25201,Hurricane,EM,23,NC,2018,9,2018_09
25203,Hurricane,DR,23,NC,2018,9,2018_09
25205,Hurricane,DR,23,NC,2018,9,2018_09
25209,Hurricane,DR,23,NC,2018,9,2018_09
25220,Hurricane,DR,23,NC,2018,9,2018_09
25227,Hurricane,DR,23,NC,2018,9,2018_09
25274,Hurricane,DR,23,NC,2018,9,2018_09
25276,Hurricane,DR,23,NC,2018,9,2018_09
25283,Hurricane,EM,23,NC,2018,9,2018_09
25291,Hurricane,EM,23,NC,2018,9,2018_09
25296,Hurricane,EM,23,NC,2018,9,2018_09
25299,Hurricane,EM,23,NC,2018,9,2018_09
25303,Hurricane,EM,23,NC,2018,9,2018_09
25315,Hurricane,DR,23,NC,2018,9,2018_09
25327,Hurricane,EM,23,NC,2018,9,2018_09
25342,Hurricane,EM,23,NC,2018,9,2018_09
25347,Hurricane,EM,23,NC,2018,9,2018_09
25349,Hurricane,EM,23,NC,2018,9,2018_09
25357,Hurricane,DR,23,NC,2018,9,2018_09
25358,Hurricane,DR,23,NC,2018,9,2018_09
25381,Hurricane,EM,23,NC,2018,9,2018_09
25382,Hurricane,EM,23,NC,2018,9,2018_09
25405,Hurricane,EM,23,NC,2018,9,2018_09
25412,Hurricane,DR,23,NC,2018,9,2018_09
25415,Hurricane,DR,23,NC,2018,9,2018_09
25425,Hurricane,EM,23,NC,2018,9,2018_09
25439,Hurricane,EM,23,NC,2018,9,2018_09
25447,Hurricane,EM,23,NC,2018,9,2018_09
25452,Hurricane,DR,23,NC,2018,9,2018_09
25460,Hurricane,EM,23,NC,2018,9,2018_09
25461,Hurricane,EM,23,NC,2018,9,2018_09
25463,Hurricane,EM,23,NC,2018,9,2018_09
25467,Hurricane,EM,23,NC,2018,9,2018_09
25490,Hurricane,EM,23,NC,2018,9,2018_09
25508,Hurricane,EM,23,NC,2018,9,2018_09
25511,Hurricane,EM,23,NC,2018,9,2018_09
25514,Hurricane,DR,23,NC,2018,9,2018_09
25516,Hurricane,DR,23,NC,2018,9,2018_09
25525,Hurricane,DR,23,NC,2018,9,2018_09
25532,Hurricane,DR,23,NC,2018,9,2018_09
25560,Hurricane,DR,23,NC,2018,9,2018_09
25563,Hurricane,EM,23,NC,2018,9,2018_09
25566,Hurricane,EM,23,NC,2018,9,2018_09
25572,Hurricane,EM,23,NC,2018,9,2018_09
25582,Hurricane,DR,23,NC,2018,9,2018_09
25589,Hurricane,EM,23,NC,2018,9,2018_09
25591,Hurricane,DR,23,NC,2018,9,2018_09
25599,Hurricane,EM,23,NC,2018,9,2018_09
25611,Hurricane,DR,23,NC,2018,9,2018_09
25653,Hurricane,EM,23,NC,2018,9,2018_09
25662,Hurricane,EM,23,NC,2018,9,2018_09
25668,Hurricane,DR,23,NC,2018,9,2018_09
25673,Hurricane,DR,23,NC,2018,9,2018_09
25677,Hurricane,DR,23,NC,2018,9,2018_09
25680,Hurricane,DR,23,NC,2018,9,2018_09
25685,Hurricane,EM,23,NC,2018,9,2018_09
25691,Hurricane,DR,23,NC,2018,9,2018_09
25694,Hurricane,EM,23,NC,2018,9,2018_09
25699,Hurricane,EM,23,NC,2018,9,2018_09
25700,Hurricane,DR,23,NC,2018,9,2018_09
25717,Hurricane,EM,23,NC,2018,9,2018_09
25726,Hurricane,EM,23,NC,2018,9,2018_09
25732,Hurricane,EM,23,NC,2018,9,2018_09
25735,Hurricane,EM,23,NC,2018,9,2018_09
25753,Hurricane,EM,23,NC,2018,9,2018_09
25765,Hurricane,EM,23,NC,2018,9,2018_09
25769,Hurricane,EM,23,NC,2018,9,2018_09
25770,Hurricane,EM,23,NC,2018,9,2018_09
25773,Hurricane,EM,23,NC,2018,9,2018_09
25777,Hurricane,EM,23,NC,2018,9,2018_09
25792,Hurricane,EM,23,NC,2018,9,2018_09
25802,Hurricane,EM,23,NC,2018,9,2018_09
25817,Hurricane,EM,23,NC,2018,9,2018_09
25824,Hurricane,EM,23,NC,2018,9,2018_09
25836,Hurricane,EM,23,NC,2018,9,2018_09
25843,Hurricane,EM,23,NC,2018,9,2018_09
25846,Hurricane,EM,23,NC,2018,9,2018_09
25851,Hurricane,EM,23,NC,2018,9,2018_09
25860,Hurricane,EM,23,NC,2018,9,2018_09
25862,Hurricane,EM,23,NC,2018,9,2018_09
25870,Hurricane,EM,23,NC,2018,9,2018_09
25878,Hurricane,EM,23,NC,2018,9,2018_09
25887,Hurricane,EM,23,NC,2018,9,2018_09
25891,Hurricane,EM,23,NC,2018,9,2018_09
25902,Hurricane,EM,23,NC,2018,9,2018_09
33804,Fire,FM,4,OR,2018,9,2018_09
35307,Hurricane,EM,31,SC,2018,9,2018_09
35319,Hurricane,EM,31,SC,2018,9,2018_09
35320,Hurricane,EM,31,SC,2018,9,2018_09
35354,Hurricane,DR,31,SC,2018,9,2018_09
35356,Hurricane,EM,31,SC,2018,9,2018_09
35366,Hurricane,DR,31,SC,2018,9,2018_09
35374,Hurricane,EM,31,SC,2018,9,2018_09
35397,Hurricane,EM,31,SC,2018,9,2018_09
35399,Hurricane,EM,31,SC,2018,9,2018_09
35414,Hurricane,EM,31,SC,2018,9,2018_09
35423,Hurricane,EM,31,SC,2018,9,2018_09
35426,Hurricane,DR,31,SC,2018,9,2018_09
35430,Hurricane,EM,31,SC,2018,9,2018_09
35431,Hurricane,EM,31,SC,2018,9,2018_09
35432,Hurricane,EM,31,SC,2018,9,2018_09
35437,Hurricane,DR,31,SC,2018,9,2018_09
35442,Hurricane,EM,31,SC,2018,9,2018_09
35446,Hurricane,EM,31,SC,2018,9,2018_09
35453,Hurricane,EM,31,SC,2018,9,2018_09
35456,Hurricane,EM,31,SC,2018,9,2018_09
35459,Hurricane,EM,31,SC,2018,9,2018_09
35464,Hurricane,EM,31,SC,2018,9,2018_09
35468,Hurricane,EM,31,SC,2018,9,2018_09
35474,Hurricane,EM,31,SC,2018,9,2018_09
35475,Hurricane,EM,31,SC,2018,9,2018_09
35477,Hurricane,EM,31,SC,2018,9,2018_09
35483,Hurricane,EM,31,SC,2018,9,2018_09
35492,Hurricane,EM,31,SC,2018,9,2018_09
35508,Hurricane,EM,31,SC,2018,9,2018_09
35514,Hurricane,EM,31,SC,2018,9,2018_09
35515,Hurricane,DR,31,SC,2018,9,2018_09
35518,Hurricane,EM,31,SC,2018,9,2018_09
35551,Hurricane,EM,31,SC,2018,9,2018_09
35554,Hurricane,EM,31,SC,2018,9,2018_09
35566,Hurricane,EM,31,SC,2018,9,2018_09
35586,Hurricane,EM,31,SC,2018,9,2018_09
35597,Hurricane,DR,31,SC,2018,9,2018_09
35600,Hurricane,DR,31,SC,2018,9,2018_09
35606,Hurricane,DR,31,SC,2018,9,2018_09
35608,Hurricane,EM,31,SC,2018,9,2018_09
35630,Hurricane,EM,31,SC,2018,9,2018_09
35640,Hurricane,DR,31,SC,2018,9,2018_09
35657,Hurricane,EM,31,SC,2018,9,2018_09
35662,Hurricane,DR,31,SC,2018,9,2018_09
35666,Hurricane,EM,31,SC,2018,9,2018_09
35677,Hurricane,DR,31,SC,2018,9,2018_09
35728,Hurricane,EM,31,SC,2018,9,2018_09
35734,Hurricane,EM,31,SC,2018,9,2018_09
35747,Hurricane,EM,31,SC,2018,9,2018_09
35777,Hurricane,DR,31,SC,2018,9,2018_09
35780,Hurricane,EM,31,SC,2018,9,2018_09
35786,Hurricane,EM,31,SC,2018,9,2018_09
35804,Hurricane,DR,31,SC,2018,9,2018_09
35810,Hurricane,DR,31,SC,2018,9,2018_09
35811,Hurricane,EM,31,SC,2018,9,2018_09
35818,Hurricane,DR,31,SC,2018,9,2018_09
35825,Hurricane,DR,31,SC,2018,9,2018_09
35840,Hurricane,EM,31,SC,2018,9,2018_09
35842,Hurricane,EM,31,SC,2018,9,2018_09
35857,Hurricane,EM,31,SC,2018,9,2018_09
35867,Hurricane,EM,31,SC,2018,9,2018_09
35895,Hurricane,EM,31,SC,2018,9,2018_09
35896,Hurricane,DR,31,SC,2018,9,2018_09
35907,Hurricane,DR,31,SC,2018,9,2018_09
35915,Hurricane,EM,31,SC,2018,9,2018_09
35922,Hurricane,DR,31,SC,2018,9,2018_09
42024,Fire,FM,4,UT,2018,9,2018_09
42116,Hurricane,EM,9,VA,2018,9,2018_09
42118,Hurricane,EM,9,VA,2018,9,2018_09
42122,Hurricane,EM,9,VA,2018,9,2018_09
42152,Hurricane,EM,9,VA,2018,9,2018_09
42164,Hurricane,EM,9,VA,2018,9,2018_09
42184,Hurricane,EM,9,VA,2018,9,2018_09
42204,Hurricane,EM,9,VA,2018,9,2018_09
42219,Hurricane,EM,9,VA,2018,9,2018_09
42236,Hurricane,EM,9,VA,2018,9,2018_09
42260,Hurricane,EM,9,VA,2018,9,2018_09
42268,Hurricane,EM,9,VA,2018,9,2018_09
42281,Hurricane,EM,9,VA,2018,9,2018_09
42306,Hurricane,EM,9,VA,2018,9,2018_09
42328,Hurricane,EM,9,VA,2018,9,2018_09
42329,Hurricane,EM,9,VA,2018,9,2018_09
42334,Hurricane,EM,9,VA,2018,9,2018_09
42412,Hurricane,EM,9,VA,2018,9,2018_09
42440,Hurricane,EM,9,VA,2018,9,2018_09
42455,Hurricane,EM,9,VA,2018,9,2018_09
42505,Hurricane,EM,9,VA,2018,9,2018_09
42521,Hurricane,EM,9,VA,2018,9,2018_09
42532,Hurricane,EM,9,VA,2018,9,2018_09
42560,Hurricane,EM,9,VA,2018,9,2018_09
42563,Hurricane,EM,9,VA,2018,9,2018_09
42592,Hurricane,EM,9,VA,2018,9,2018_09
42609,Hurricane,EM,9,VA,2018,9,2018_09
42624,Hurricane,EM,9,VA,2018,9,2018_09
42632,Hurricane,EM,9,VA,2018,9,2018_09
42650,Hurricane,EM,9,VA,2018,9,2018_09
42662,Hurricane,EM,9,VA,2018,9,2018_09
42677,Hurricane,EM,9,VA,2018,9,2018_09
42696,Hurricane,EM,9,VA,2018,9,2018_09
42712,Hurricane,EM,9,VA,2018,9,2018_09
42714,Hurricane,EM,9,VA,2018,9,2018_09
42719,Hurricane,EM,9,VA,2018,9,2018_09
